reviewer_id,listing_id,item_factor_0,item_factor_1,item_factor_2,item_factor_3,item_factor_4,item_factor_5,item_factor_6,item_factor_7,item_factor_8,item_factor_9
77496647,{11750389},,,,,,,,,,
77498218,{19093302},,,,,,,,,,
77499400,{36983191},,,,,,,,,,
77506583,{16748453},,,,,,,,,,
77507514,{11411739},,,,,,,,,,
77509357,{21854679},,,,,,,,,,
77509483,{5919270},,,,,,,,,,
77509884,{19140847},,,,,,,,,,
77513620,{20141569},,,,,,,,,,
77513696,{2129215},,,,,,,,,,
77515850,{27794106},,,,,,,,,,
77515992,{11687045},,,,,,,,,,
77525695,{39490034},,,,,,,,,,
77532170,{19231733},,,,,,,,,,
77532910,{6221711},,,,,,,,,,
77536256,{19416244},,,,,,,,,,
77551653,{14655886},,,,,,,,,,
77569120,{14095593},,,,,,,,,,
77573528,{13556435},,,,,,,,,,
77575119,{31851838},,,,,,,,,,
77577500,"{16397873, 21794073}",,,,,,,,,,
77580991,{40663975},,,,,,,,,,
77581888,{33871416},,,,,,,,,,
77586511,{7843168},,,,,,,,,,
77587373,{5827713},,,,,,,,,,
77587469,{7655771},,,,,,,,,,
77590704,{28871530},,,,,,,,,,
77595363,{11521661},,,,,,,,,,
77595687,{5827998},,,,,,,,,,
77597191,{27127693},,,,,,,,,,
77599360,{25878538},,,,,,,,,,
77602075,"{1024986, 15821020}",,,,,,,,,,
77605378,{26232923},,,,,,,,,,
77606792,{25793757},,,,,,,,,,
77611495,{8180346},,,,,,,,,,
77611599,{14305795},,,,,,,,,,
77612803,"{24707713, 40809655}",,,,,,,,,,
77613146,{1413962},,,,,,,,,,
77617217,{9116730},,,,,,,,,,
77621358,{7039222},,,,,,,,,,
77621555,"{6020248, 8017511}",,,,,,,,,,
77622119,{21541720},,,,,,,,,,
77622989,"{10444041, 11875596}",,,,,,,,,,
77623463,{18570175},,,,,,,,,,
77625393,{18850989},,,,,,,,,,
77625785,{14462406},,,,,,,,,,
77627072,{8004648},,,,,,,,,,
77633409,{5348881},,,,,,,,,,
77636361,{4360902},,,,,,,,,,
77636488,{8364495},,,,,,,,,,
77638466,{18782470},,,,,,,,,,
77641311,{8399159},,,,,,,,,,
77644989,{9980935},,,,,,,,,,
77645820,{3877859},,,,,,,,,,
77646739,{33326535},,,,,,,,,,
77648140,{16385749},,,,,,,,,,
77648485,{20082897},,,,,,,,,,
77648638,{24707713},,,,,,,,,,
77649758,{5827713},,,,,,,,,,
77652722,{6206621},,,,,,,,,,
77658709,{16502098},,,,,,,,,,
77659898,{20794954},,,,,,,,,,
77660892,{12536372},,,,,,,,,,
77661695,{27127693},,,,,,,,,,
77663294,"{19369423, 12299983}",,,,,,,,,,
77669654,{7717118},,,,,,,,,,
77670570,{24526943},,,,,,,,,,
77671218,{4022486},,,,,,,,,,
77671488,{18452331},,,,,,,,,,
77674142,{29095850},,,,,,,,,,
77676896,{20207839},,,,,,,,,,
77677702,{9269848},,,,,,,,,,
77681789,{26405063},,,,,,,,,,
77683284,{5827713},,,,,,,,,,
77685622,{9459389},,,,,,,,,,
77686599,{10289472},,,,,,,,,,
77686879,{14489603},,,,,,,,,,
77687150,{34632139},,,,,,,,,,
77688969,{21462435},,,,,,,,,,
77689035,{12934345},,,,,,,,,,
77690371,{30188440},,,,,,,,,,
77691142,{7879020},,,,,,,,,,
77692508,{26218347},,,,,,,,,,
77692635,{3877859},,,,,,,,,,
77692655,{8355844},,,,,,,,,,
77693884,{5024661},,,,,,,,,,
77697042,{5645769},,,,,,,,,,
77697426,{6381495},,,,,,,,,,
77697620,{22319714},,,,,,,,,,
77699620,{21498775},,,,,,,,,,
77702063,{37484436},,,,,,,,,,
77702415,{24313679},,,,,,,,,,
77709061,{14577360},,,,,,,,,,
77718133,{24294559},,,,,,,,,,
77718500,{3671451},,,,,,,,,,
77743113,{9464059},,,,,,,,,,
77751005,{7827659},,,,,,,,,,
77777678,{9416695},,,,,,,,,,
77777861,{8364495},,,,,,,,,,
77788705,{13049120},,,,,,,,,,
77791663,{30950869},,,,,,,,,,
77798894,{30255901},,,,,,,,,,
77800620,{12299983},,,,,,,,,,
77803077,{18590462},,,,,,,,,,
77805511,"{26309079, 23132022, 24276647}",,,,,,,,,,
77809151,{26309079},,,,,,,,,,
77813074,{5645769},,,,,,,,,,
77813344,{13283938},,,,,,,,,,
77817280,{14489603},,,,,,,,,,
77822397,{3753251},,,,,,,,,,
77823369,{28760983},,,,,,,,,,
77826820,{9715442},,,,,,,,,,
77828677,{241508},,,,,,,,,,
77835680,{11612771},,,,,,,,,,
77836971,{17472172},,,,,,,,,,
77839810,{18455143},,,,,,,,,,
77845100,{16936558},,,,,,,,,,
77848812,{10040419},,,,,,,,,,
77851047,{19417657},,,,,,,,,,
77852847,{9718911},,,,,,,,,,
77860085,{5494971},,,,,,,,,,
77861166,"{18259421, 16846533, 6850935}",,,,,,,,,,
77863207,"{5493930, 5494971}",,,,,,,,,,
77863981,{17142437},,,,,,,,,,
77865312,{5377148},,,,,,,,,,
77867543,{8264717},,,,,,,,,,
77868257,{17416854},,,,,,,,,,
77869445,"{40470586, 29581373, 20207839}",,,,,,,,,,
77870778,{3479446},,,,,,,,,,
77871347,{4541183},,,,,,,,,,
77877126,{16657859},,,,,,,,,,
77881175,"{8364169, 19507614}",,,,,,,,,,
77881225,{32434025},,,,,,,,,,
77882268,{4616523},,,,,,,,,,
77882523,{7143817},,,,,,,,,,
77886640,{10459862},,,,,,,,,,
77891639,"{11711038, 20219567}",,,,,,,,,,
77893735,"{9079545, 12839857}",,,,,,,,,,
77894874,{36465054},,,,,,,,,,
77899085,{4751362},,,,,,,,,,
77912608,{5827998},,,,,,,,,,
77915205,{10040869},,,,,,,,,,
77916641,"{16686418, 3753251}",,,,,,,,,,
77917660,{21376468},,,,,,,,,,
77922764,{22987507},,,,,,,,,,
77923228,{28165463},,,,,,,,,,
77923911,{30180540},,,,,,,,,,
77925593,{38595452},,,,,,,,,,
77927833,"{40470586, 25793757}",,,,,,,,,,
77936177,{5377342},,,,,,,,,,
77941586,{36681447},,,,,,,,,,
77964015,{7381770},,,,,,,,,,
77968625,{4541183},,,,,,,,,,
77974851,{16231818},,,,,,,,,,
77983237,{24851025},,,,,,,,,,
77986076,{36618977},,,,,,,,,,
77988029,{22576423},,,,,,,,,,
77990850,{5827713},,,,,,,,,,
77991429,{22601385},,,,,,,,,,
77991735,{27089993},,,,,,,,,,
77993135,{11671761},,,,,,,,,,
77995490,{12367388},,,,,,,,,,
78002198,{10106290},,,,,,,,,,
78009777,{28055643},,,,,,,,,,
78011046,{7039222},,,,,,,,,,
78013483,{20141569},,,,,,,,,,
78013754,{4214834},,,,,,,,,,
78013979,{14083824},,,,,,,,,,
78017769,{36817766},,,,,,,,,,
78020090,{7655771},,,,,,,,,,
78021865,{45129229},,,,,,,,,,
78025264,{11972403},,,,,,,,,,
78025519,{29256550},,,,,,,,,,
78028351,{18471415},,,,,,,,,,
78029105,{32891648},,,,,,,,,,
78034890,{29829950},,,,,,,,,,
78037417,{34819352},,,,,,,,,,
78037423,{1857162},,,,,,,,,,
78040235,{4008423},,,,,,,,,,
78040947,{10040869},,,,,,,,,,
78043349,{9635192},,,,,,,,,,
78044525,{11380963},,,,,,,,,,
78046317,{14432097},,,,,,,,,,
78048377,"{42078904, 42079535}",,,,,,,,,,
78055633,{5897641},,,,,,,,,,
78056129,{13175045},,,,,,,,,,
78058392,{2964022},,,,,,,,,,
78059746,{8195910},,,,,,,,,,
78061955,{6720895},,,,,,,,,,
78062363,{17410578},,,,,,,,,,
78062939,{9288135},,,,,,,,,,
78064562,"{3859180, 1833950}",,,,,,,,,,
78067046,"{27037488, 10446567}",,,,,,,,,,
78069974,{11472477},,,,,,,,,,
78071083,{16886884},,,,,,,,,,
78071361,{5809483},,,,,,,,,,
78071382,{21200260},,,,,,,,,,
78071808,{16385749},,,,,,,,,,
78072559,{7605283},,,,,,,,,,
78074244,{17627294},,,,,,,,,,
78074795,{26170424},,,,,,,,,,
78075172,{16726178},,,,,,,,,,
78075687,{6718514},,,,,,,,,,
78076691,{17595156},,,,,,,,,,
78078394,{14864686},,,,,,,,,,
78078423,{33871416},,,,,,,,,,
78079562,{11875596},,,,,,,,,,
78082130,{27794106},,,,,,,,,,
78086138,{3990847},,,,,,,,,,
78086809,{14387136},,,,,,,,,,
78099023,{20112966},,,,,,,,,,
78102915,{9635192},,,,,,,,,,
78104313,{15991345},,,,,,,,,,
78134997,{14446487},,,,,,,,,,
78137645,"{13066336, 13454638}",,,,,,,,,,
78141053,{14639095},,,,,,,,,,
78145325,{9563744},,,,,,,,,,
78147036,{24238015},,,,,,,,,,
78157327,{19745636},,,,,,,,,,
78163541,{4969309},,,,,,,,,,
78167858,{35818699},,,,,,,,,,
78182679,{8264717},,,,,,,,,,
78185364,{17768467},,,,,,,,,,
78189478,{30431538},,,,,,,,,,
78192736,{31201062},,,,,,,,,,
78193507,{16964241},,,,,,,,,,
78193936,{2085130},,,,,,,,,,
78194699,{19286135},,,,,,,,,,
78196245,"{9699613, 26885359}",,,,,,,,,,
78196951,{12600629},,,,,,,,,,
78198480,{14655886},,,,,,,,,,
78199170,{17371927},,,,,,,,,,
78201299,{14489603},,,,,,,,,,
78201300,"{22225768, 22874441}",,,,,,,,,,
78214386,{21847888},,,,,,,,,,
78215426,{20794954},,,,,,,,,,
78216946,{20865016},,,,,,,,,,
78217467,{22666446},,,,,,,,,,
78218886,{29082194},,,,,,,,,,
78221041,{36987244},,,,,,,,,,
78223368,{7930891},,,,,,,,,,
78227074,{2129215},,,,,,,,,,
78228230,{3844690},,,,,,,,,,
78229756,{7039222},,,,,,,,,,
78230096,{4527878},,,,,,,,,,
78230174,{21271068},,,,,,,,,,
78233225,{21805592},,,,,,,,,,
78233783,{24707713},,,,,,,,,,
78234425,{7843168},,,,,,,,,,
78240119,{9097877},,,,,,,,,,
78244831,{29599522},,,,,,,,,,
78246646,{28821061},,,,,,,,,,
78248429,{20427857},,,,,,,,,,
78250336,{9532788},,,,,,,,,,
78256058,{5377148},,,,,,,,,,
78260758,{2488042},,,,,,,,,,
78264961,{12475063},,,,,,,,,,
78266806,{19231733},,,,,,,,,,
78269305,{32343985},,,,,,,,,,
78271486,{6352827},,,,,,,,,,
78271522,{16280294},,,,,,,,,,
78276765,{11864366},,,,,,,,,,
78277124,{10013630},,,,,,,,,,
78278330,{28791670},,,,,,,,,,
78278523,{14170922},,,,,,,,,,
78280264,{17928273},,,,,,,,,,
78281961,{7830009},,,,,,,,,,
78282659,{9928402},,,,,,,,,,
78283269,{6023517},,,,,,,,,,
78286592,{21055977},,,,,,,,,,
78291646,{7536368},,,,,,,,,,
78293908,{4969304},,,,,,,,,,
78300809,{10040969},,,,,,,,,,
78301055,{22348216},,,,,,,,,,
78305994,{24586538},,,,,,,,,,
78306697,{33110734},,,,,,,,,,
78315460,{19741381},,,,,,,,,,
78319495,{12995321},,,,,,,,,,
78321293,{9699613},,,,,,,,,,
78333237,{10531473},,,,,,,,,,
78334154,{16407773},,,,,,,,,,
78339047,{33091874},,,,,,,,,,
78340142,{17084283},,,,,,,,,,
78344024,{22973504},,,,,,,,,,
78352139,{12839857},,,,,,,,,,
78354698,{15822581},,,,,,,,,,
78356933,{13771375},,,,,,,,,,
78358242,{13118109},,,,,,,,,,
78361055,{10020663},,,,,,,,,,
78362934,{22051870},,,,,,,,,,
78363524,{9786807},,,,,,,,,,
78363614,{13175045},,,,,,,,,,
78364286,{35991648},,,,,,,,,,
78365446,"{8004648, 9216943}",,,,,,,,,,
78366290,{14377235},,,,,,,,,,
78369645,{16231492},,,,,,,,,,
78372165,{32058632},,,,,,,,,,
78375026,{15087980},,,,,,,,,,
78377479,{28896892},,,,,,,,,,
78379177,{37059139},,,,,,,,,,
78380102,{13891078},,,,,,,,,,
78380885,{17016908},,,,,,,,,,
78381472,{34244551},,,,,,,,,,
78383460,{21941085},,,,,,,,,,
78385196,{20332582},,,,,,,,,,
78387145,{26056791},,,,,,,,,,
78391859,"{24984672, 29256550}",,,,,,,,,,
78396270,{20714009},,,,,,,,,,
78403385,{22185082},,,,,,,,,,
78405130,{12372683},,,,,,,,,,
78407604,{19629485},,,,,,,,,,
78414929,{11094655},,,,,,,,,,
78416109,{9563744},,,,,,,,,,
78418816,{2357514},,,,,,,,,,
78421026,{12998449},,,,,,,,,,
78421462,{16527216},,,,,,,,,,
78423397,{7702277},,,,,,,,,,
78423639,{14083824},,,,,,,,,,
78424113,{9495303},,,,,,,,,,
78428053,{32025722},,,,,,,,,,
78428415,{21358634},,,,,,,,,,
78429253,{21358206},,,,,,,,,,
78436181,{10023519},,,,,,,,,,
78436247,{5889741},,,,,,,,,,
78436727,{11231419},,,,,,,,,,
78439790,{1981933},,,,,,,,,,
78440056,{16665444},,,,,,,,,,
78443697,{30579935},,,,,,,,,,
78449327,{15698330},,,,,,,,,,
78451197,{19163641},,,,,,,,,,
78461412,{11178283},,,,,,,,,,
78469549,{6147142},,,,,,,,,,
78472456,{2357514},,,,,,,,,,
78474350,{17709076},,,,,,,,,,
78474743,{13274269},,,,,,,,,,
78477770,{35788855},,,,,,,,,,
78482117,{14836614},,,,,,,,,,
78488099,{6522074},,,,,,,,,,
78491473,{22098450},,,,,,,,,,
78492107,{6300043},,,,,,,,,,
78498055,{22140480},,,,,,,,,,
78499079,{5377148},,,,,,,,,,
78508432,{13591536},,,,,,,,,,
78512832,{8212422},,,,,,,,,,
78518714,"{31812651, 16413107}",,,,,,,,,,
78518939,{23209834},,,,,,,,,,
78522270,{22987507},,,,,,,,,,
78522948,{13695010},,,,,,,,,,
78524679,{15362541},,,,,,,,,,
78524974,{20714009},,,,,,,,,,
78525555,{30802311},,,,,,,,,,
78528894,{9683612},,,,,,,,,,
78531003,{23735948},,,,,,,,,,
78533985,{4108082},,,,,,,,,,
78535033,{2963939},,,,,,,,,,
78536382,{18850989},,,,,,,,,,
78537054,"{20874042, 7350502}",,,,,,,,,,
78539171,{22143968},,,,,,,,,,
78541304,{7628360},,,,,,,,,,
78541455,{746929},,,,,,,,,,
78541729,{37318887},,,,,,,,,,
78543399,{15774113},,,,,,,,,,
78543765,{21970094},,,,,,,,,,
78544599,{6339047},,,,,,,,,,
78547923,{19831199},,,,,,,,,,
78549628,{19073773},,,,,,,,,,
78552149,{10021610},,,,,,,,,,
78552422,{14378115},,,,,,,,,,
78554792,{18450908},,,,,,,,,,
78556185,{18969282},,,,,,,,,,
78560954,{17471289},,,,,,,,,,
78563509,{16167315},,,,,,,,,,
78563511,{22462927},,,,,,,,,,
78563570,{8313545},,,,,,,,,,
78569226,{15698330},,,,,,,,,,
78573536,{10027442},,,,,,,,,,
78574621,{10814989},,,,,,,,,,
78578821,{6183734},,,,,,,,,,
78580220,{14095593},,,,,,,,,,
78585909,{14732813},,,,,,,,,,
78586046,"{19353251, 25297406}",,,,,,,,,,
78592878,{12162272},,,,,,,,,,
78595138,{7843168},,,,,,,,,,
78599818,{5348037},,,,,,,,,,
78605183,"{19799435, 10020663}",,,,,,,,,,
78608310,{25972498},,,,,,,,,,
78610746,{14603872},,,,,,,,,,
78613538,{4664392},,,,,,,,,,
78620769,{10302153},,,,,,,,,,
78620822,{22071808},,,,,,,,,,
78621680,{5377148},,,,,,,,,,
78628822,{28040281},,,,,,,,,,
78629998,{21428446},,,,,,,,,,
78633431,{10013630},,,,,,,,,,
78634217,{15154001},,,,,,,,,,
78636274,{17507048},,,,,,,,,,
78638411,{10598600},,,,,,,,,,
78641978,{19115460},,,,,,,,,,
78643281,{27781949},,,,,,,,,,
78645882,{5932439},,,,,,,,,,
78646790,{4041554},,,,,,,,,,
78652550,{12035349},,,,,,,,,,
78660087,{19132856},,,,,,,,,,
78665406,{14524408},,,,,,,,,,
78673900,{11472477},,,,,,,,,,
78674617,{25328461},,,,,,,,,,
78675301,{28151378},,,,,,,,,,
78678421,{20263356},,,,,,,,,,
78679607,{20698050},,,,,,,,,,
78690218,{17488732},,,,,,,,,,
78691021,{8259582},,,,,,,,,,
78694018,{20047241},,,,,,,,,,
78694423,{13591536},,,,,,,,,,
78696059,"{28125905, 30900595}",,,,,,,,,,
78698801,{14654468},,,,,,,,,,
78702705,"{3885720, 10626652}",,,,,,,,,,
78708501,{12614519},,,,,,,,,,
78709997,{22575924},,,,,,,,,,
78710740,{8277151},,,,,,,,,,
78714098,{16385749},,,,,,,,,,
78715769,{16584402},,,,,,,,,,
78717408,{19936126},,,,,,,,,,
78718544,{10273463},,,,,,,,,,
78718863,{14603307},,,,,,,,,,
78719292,{16660014},,,,,,,,,,
78724022,{15533066},,,,,,,,,,
78726205,{33888989},,,,,,,,,,
78728691,{20292322},,,,,,,,,,
78732171,"{4730292, 15167230}",,,,,,,,,,
78739878,{11687045},,,,,,,,,,
78740814,{14836614},,,,,,,,,,
78742854,{30594823},,,,,,,,,,
78743168,{5376240},,,,,,,,,,
78743801,{11555543},,,,,,,,,,
78745185,{16598021},,,,,,,,,,
78747090,{1413962},,,,,,,,,,
78749590,{33244499},,,,,,,,,,
78749835,{12475063},,,,,,,,,,
78751919,{16203346},,,,,,,,,,
78753819,{8909510},,,,,,,,,,
78759392,"{11747584, 26054381}",,,,,,,,,,
78759649,{35114618},,,,,,,,,,
78761486,{16174252},,,,,,,,,,
78765435,{14654468},,,,,,,,,,
78767740,{24863189},,,,,,,,,,
78769130,{31090026},,,,,,,,,,
78769797,"{42078904, 39716900, 35049439}",,,,,,,,,,
78770714,"{29599522, 15895531}",,,,,,,,,,
78771016,{19516846},,,,,,,,,,
78771868,{7991469},,,,,,,,,,
78772169,{36581961},,,,,,,,,,
78772628,{16571662},,,,,,,,,,
78772861,{5827713},,,,,,,,,,
78775077,{5827713},,,,,,,,,,
78776599,{11411739},,,,,,,,,,
78778396,{6221711},,,,,,,,,,
78778724,{19231081},,,,,,,,,,
78780308,"{1271360, 6663906, 8410224, 6475373}",,,,,,,,,,
78788342,{13377049},,,,,,,,,,
78792323,{9567575},,,,,,,,,,
78793579,{17466955},,,,,,,,,,
78793592,{12299983},,,,,,,,,,
78796804,{20700848},,,,,,,,,,
78799801,{28038282},,,,,,,,,,
78800153,{17595630},,,,,,,,,,
78804987,{14095593},,,,,,,,,,
78808976,{35973548},,,,,,,,,,
78811219,{14071413},,,,,,,,,,
78812025,{9239776},,,,,,,,,,
78812561,{33622293},,,,,,,,,,
78815709,{7655771},,,,,,,,,,
78815953,{2696834},,,,,,,,,,
78821608,{25857484},,,,,,,,,,
78826746,{20141569},,,,,,,,,,
78828350,{10040869},,,,,,,,,,
78829574,{17928170},,,,,,,,,,
78830290,{13325753},,,,,,,,,,
78834349,{6518372},,,,,,,,,,
78838031,{20214359},,,,,,,,,,
78839387,{14548711},,,,,,,,,,
78842249,{9896783},,,,,,,,,,
78843681,{9979584},,,,,,,,,,
78845420,{24659042},,,,,,,,,,
78846701,{2121839},,,,,,,,,,
78861541,{5919270},,,,,,,,,,
78863502,{9288135},,,,,,,,,,
78864786,"{4115899, 7537692}",,,,,,,,,,
78865321,{21037446},,,,,,,,,,
78885773,{16168152},,,,,,,,,,
78896118,{24545600},,,,,,,,,,
78917247,{14381353},,,,,,,,,,
78921974,{7879020},,,,,,,,,,
78925934,{24294559},,,,,,,,,,
78928381,{19370670},,,,,,,,,,
78928730,{15242750},,,,,,,,,,
78935816,{10040869},,,,,,,,,,
78937390,{6026528},,,,,,,,,,
78937872,{18755310},,,,,,,,,,
78940037,{9563744},,,,,,,,,,
78940898,{5827713},,,,,,,,,,
78942801,{15656782},,,,,,,,,,
78947418,{71903},,,,,,,,,,
78951632,{6099703},,,,,,,,,,
78953192,{6141976},,,,,,,,,,
78954879,{23438196},,,,,,,,,,
78957251,{15668269},,,,,,,,,,
78958929,{21248718},,,,,,,,,,
78966451,{31812651},,,,,,,,,,
78971115,{8180346},,,,,,,,,,
78975037,{9834743},,,,,,,,,,
78976906,{8355592},,,,,,,,,,
78980615,{27115191},,,,,,,,,,
78986286,{25044951},,,,,,,,,,
78991894,{21376468},,,,,,,,,,
78992021,{4818191},,,,,,,,,,
78994683,{3460343},,,,,,,,,,
78995136,{16618602},,,,,,,,,,
78996102,{33362761},,,,,,,,,,
78996405,{41120765},,,,,,,,,,
78997028,{7622220},,,,,,,,,,
79000659,{15314758},,,,,,,,,,
79000814,{11999851},,,,,,,,,,
79003121,{9506967},,,,,,,,,,
79003921,{14387136},,,,,,,,,,
79005582,{38061740},,,,,,,,,,
79006370,{3863231},,,,,,,,,,
79008810,{16231627},,,,,,,,,,
79011175,{12536372},,,,,,,,,,
79011214,{3419511},,,,,,,,,,
79011542,{18582303},,,,,,,,,,
79014533,{14211027},,,,,,,,,,
79017389,{37080409},,,,,,,,,,
79024384,{17627294},,,,,,,,,,
79034653,{18450908},,,,,,,,,,
79043834,{9898367},,,,,,,,,,
79044749,{9778892},,,,,,,,,,
79045632,{11541093},,,,,,,,,,
79045689,{20647210},,,,,,,,,,
79047788,{11971734},,,,,,,,,,
79052109,{23717333},,,,,,,,,,
79053418,{9901369},,,,,,,,,,
79054300,{28747912},,,,,,,,,,
79057595,{41604013},,,,,,,,,,
79059364,{21420790},,,,,,,,,,
79061408,{22197284},,,,,,,,,,
79062053,{29041306},,,,,,,,,,
79064980,{14935293},,,,,,,,,,
79066460,{7139056},,,,,,,,,,
79067103,{21360845},,,,,,,,,,
79067876,{24466705},,,,,,,,,,
79073580,{16886884},,,,,,,,,,
79080487,{5377148},,,,,,,,,,
79080578,{32425547},,,,,,,,,,
79080721,{20155952},,,,,,,,,,
79082268,{14334230},,,,,,,,,,
79082652,{17416854},,,,,,,,,,
79089100,{4505008},,,,,,,,,,
79092244,{22114845},,,,,,,,,,
79093045,{9532788},,,,,,,,,,
79094401,{4730292},,,,,,,,,,
79099978,{21015977},,,,,,,,,,
79116740,{4541183},,,,,,,,,,
79117459,{13129971},,,,,,,,,,
79127385,{29603152},,,,,,,,,,
79130091,{21804196},,,,,,,,,,
79130404,{16660014},,,,,,,,,,
79131110,{32481898},,,,,,,,,,
79137118,{9746208},,,,,,,,,,
79137904,{36028778},,,,,,,,,,
79142369,{5348881},,,,,,,,,,
79142437,{12367388},,,,,,,,,,
79143890,{18450043},,,,,,,,,,
79144722,{21457019},,,,,,,,,,
79153011,{10040419},,,,,,,,,,
79154135,{16565237},,,,,,,,,,
79160743,{11518055},,,,,,,,,,
79161077,{11817134},,,,,,,,,,
79165725,{6339047},,,,,,,,,,
79167000,{15835320},,,,,,,,,,
79167346,{9802857},,,,,,,,,,
79167362,{15238567},,,,,,,,,,
79169282,"{11381088, 12947194, 10819460}",,,,,,,,,,
79172795,{7517671},,,,,,,,,,
79172998,{33111749},,,,,,,,,,
79176392,{15154001},,,,,,,,,,
79180934,{16830915},,,,,,,,,,
79182867,{29470621},,,,,,,,,,
79183302,"{13038831, 3587207}",,,,,,,,,,
79183566,{5185612},,,,,,,,,,
79185930,{9268058},,,,,,,,,,
79188226,"{4909244, 4969309}",,,,,,,,,,
79188941,{24528929},,,,,,,,,,
79190767,{5832741},,,,,,,,,,
79191376,{37708623},,,,,,,,,,
79191510,{28821061},,,,,,,,,,
79192303,{33678741},,,,,,,,,,
79192938,"{23446208, 32475286, 34517790}",,,,,,,,,,
79193869,{1508829},,,,,,,,,,
79194963,{26885359},,,,,,,,,,
79195200,{10374732},,,,,,,,,,
79196891,{16294135},,,,,,,,,,
79197883,{6628037},,,,,,,,,,
79202807,"{7733844, 39716900, 764599}",,,,,,,,,,
79203344,{35556445},,,,,,,,,,
79205841,{9659327},,,,,,,,,,
79209350,"{21758896, 21451706}",,,,,,,,,,
79209588,{26310349},,,,,,,,,,
79216640,{24030192},,,,,,,,,,
79217314,"{14154862, 5348703}",,,,,,,,,,
79217650,{16773209},,,,,,,,,,
79218030,{20005185},,,,,,,,,,
79219360,{27195225},,,,,,,,,,
79222563,{10021704},,,,,,,,,,
79223283,{15792137},,,,,,,,,,
79225228,{15159420},,,,,,,,,,
79228425,{25047044},,,,,,,,,,
79229294,{18780571},,,,,,,,,,
79234095,{5677493},,,,,,,,,,
79234537,{24528929},,,,,,,,,,
79234554,{12703293},,,,,,,,,,
79236986,{12762246},,,,,,,,,,
79240099,{26398086},,,,,,,,,,
79241053,{369141},,,,,,,,,,
79241476,{7282084},,,,,,,,,,
79246464,{21283656},,,,,,,,,,
79246609,{21358206},,,,,,,,,,
79247242,{14332372},,,,,,,,,,
79247771,{16620686},,,,,,,,,,
79248376,{25702418},,,,,,,,,,
79248782,{24288828},,,,,,,,,,
79254495,{16571662},,,,,,,,,,
79254872,"{15346634, 10143972}",,,,,,,,,,
79261613,{16981748},,,,,,,,,,
79264043,"{6034462, 4541183}",,,,,,,,,,
79268021,{18755310},,,,,,,,,,
79272043,{5253639},,,,,,,,,,
79273134,{17944165},,,,,,,,,,
79273421,{6120794},,,,,,,,,,
79281827,{10598600},,,,,,,,,,
79282801,{12345284},,,,,,,,,,
79284034,{3981252},,,,,,,,,,
79285863,{30695157},,,,,,,,,,
79287242,{21612799},,,,,,,,,,
79290007,{25402824},,,,,,,,,,
79292101,{20588444},,,,,,,,,,
79292915,"{33429817, 31843188}",,,,,,,,,,
79305638,{2121839},,,,,,,,,,
79306615,{8355844},,,,,,,,,,
79310876,{9358969},,,,,,,,,,
79314570,{8196417},,,,,,,,,,
79316001,{5376182},,,,,,,,,,
79317148,"{6959987, 16231627}",,,,,,,,,,
79322848,{14655886},,,,,,,,,,
79338586,{20700848},,,,,,,,,,
79339973,{11541093},,,,,,,,,,
79343980,{14161622},,,,,,,,,,
79344416,{33408469},,,,,,,,,,
79346892,{16167315},,,,,,,,,,
79346921,{3116909},,,,,,,,,,
79347734,{17290584},,,,,,,,,,
79353503,{14304217},,,,,,,,,,
79358879,{27089993},,,,,,,,,,
79364010,{11687045},,,,,,,,,,
79366360,{19231733},,,,,,,,,,
79377505,"{19184009, 30238238, 24681823, 16443023}",,,,,,,,,,
79378097,{20509769},,,,,,,,,,
79379766,{7511173},,,,,,,,,,
79382448,{17142437},,,,,,,,,,
79382648,{23277415},,,,,,,,,,
79389617,{36066625},,,,,,,,,,
79390734,{16007139},,,,,,,,,,
79392045,{1485189},,,,,,,,,,
79392619,{14725770},,,,,,,,,,
79395362,{10030323},,,,,,,,,,
79396785,"{24984672, 11365125}",,,,,,,,,,
79396958,{4139205},,,,,,,,,,
79397823,{13265702},,,,,,,,,,
79398104,{43177325},,,,,,,,,,
79400504,{12367388},,,,,,,,,,
79405943,{16547346},,,,,,,,,,
79413604,{9142805},,,,,,,,,,
79418385,{6915805},,,,,,,,,,
79418479,{5908083},,,,,,,,,,
79418781,{23275937},,,,,,,,,,
79419360,{6560086},,,,,,,,,,
79419751,{8779986},,,,,,,,,,
79420591,"{15735824, 24682167, 19184500, 24681823}",,,,,,,,,,
79421473,{11687045},,,,,,,,,,
79421929,{23549024},,,,,,,,,,
79428329,{19379474},,,,,,,,,,
79431465,{5902912},,,,,,,,,,
79441503,{23348717},,,,,,,,,,
79442178,{6300043},,,,,,,,,,
79445292,{14334230},,,,,,,,,,
79445375,{25143657},,,,,,,,,,
79446040,{29525951},,,,,,,,,,
79448922,"{14524408, 2129215}",,,,,,,,,,
79449937,{17399550},,,,,,,,,,
79459551,{27368459},,,,,,,,,,
79460547,{22636241},,,,,,,,,,
79460797,{17712132},,,,,,,,,,
79466119,{37472011},,,,,,,,,,
79466203,{16391421},,,,,,,,,,
79466345,{38134989},,,,,,,,,,
79469669,{4683314},,,,,,,,,,
79471736,{9416695},,,,,,,,,,
79473496,{9898367},,,,,,,,,,
79480606,{29742132},,,,,,,,,,
79480845,{21854678},,,,,,,,,,
79482917,{6693516},,,,,,,,,,
